index,text,球迷的聊天,label_1,score_1,label_2,score_2
28823,小黑,1,,,positive,0.9843531250953674
28824,穿過去,1,,,positive,0.541392982006073
28825,殺的漂亮,1,positive,0.79740971326828,positive,0.9981459379196168
28826, 摇滚 较浅肤色  摇滚 较浅肤色  摇滚 较浅肤色 ,1,,,negative,0.9992536902427672
28827,小黑好棒,1,positive,0.8762264251708984,positive,0.9999382495880128
28828,最後這球漂亮,1,positive,0.9406301379203796,positive,0.9996596574783324
28829,中洞,1,,,negative,0.9996044039726256
28830, 拇指向上 ,1,positive,0.5278628468513489,positive,0.8396132588386536
28831,完全沒咖瓦,1,neutral,0.5182545185089111,negative,0.9999351501464844
28832,我以為兩點才開始,1,,,positive,0.7623825669288635
28833,原來一點就開始了,1,,,positive,0.999675154685974
28834,倒三角,1,,,negative,0.999702513217926
28835,小黑啦,1,,,positive,0.9996542930603028
28836,所以今天有四場,1,,,positive,0.6054463386535645
28837,4,1,positive,0.5460326671600342,negative,0.9563299417495728
28838,補賽的原因是,1,,,negative,0.9959025979042052
28839,可是她扣球也很強阿,1,,,positive,0.984195351600647
28840,上周確診,1,positive,0.5346382856369019,positive,0.9798845052719116
28841,yougotthis,1,,,negative,0.997320592403412
28842,前對友中彈,1,positive,0.5152703523635864,negative,0.8314797282218933
28843,暴頭,1,negative,0.8452032208442688,negative,0.999784290790558
28844,爆頭,1,negative,0.7611883282661438,negative,0.997808277606964
28845,痛,1,negative,0.6759616136550903,negative,0.9984070658683776
28846,女排好像比較少被球打傷,1,,,positive,0.9867606163024902
28847,訂三米,1,,,negative,0.9764642119407654
28848,長了 QQ,1,,,positive,0.9158077239990234
28849,沒有,1,neutral,0.5538296699523926,negative,0.9926583170890808
28850, 打呵欠  打呵欠 ,1,,,negative,0.999907612800598
28851, 胜利手势  胜利手势  胜利手势 ,1,positive,0.8795396089553833,positive,0.9997170567512512
28852,誰是stella,1,positive,0.5000929236412048,negative,0.9930052161216736
28853,削到衣服,1,,,negative,0.9987713694572448
28854,噗 攝影很懂,1,positive,0.7143091559410095,positive,0.998375654220581
28855,0,1,,,negative,0.99846613407135
28856,stella是管理 好漂亮的管理,1,positive,0.95041024684906,positive,0.9997172951698304
28857,丁柔安很會守,1,,,positive,0.9988252520561218
28858,好斜,1,positive,0.6479719877243042,negative,0.9996395111083984
28859,打的好激烈,1,positive,0.9512906074523926,negative,0.9694204926490784
28860,好斜,1,positive,0.6479719877243042,negative,0.9996395111083984
28861,化身簡老師,1,positive,0.5122486352920532,negative,0.8860490918159485
28862,拉這麼遠,1,,,negative,0.9999501705169678
28863,日本,1,,,negative,0.9166690707206726
28864,日本,1,,,negative,0.9166690707206726
28865,小黑棒,1,positive,0.5190256237983704,positive,0.9999184608459472
28866,小黑,1,,,positive,0.9843531250953674
28867,小黑有球就打喔,1,,,positive,0.9999362230300904
28868,小黑今天很有決定性的威力 拇指向上 ,1,positive,0.7785865068435669,positive,0.999967098236084
28869,小黑好強,1,positive,0.7096193432807922,positive,0.9999258518218994
28870,分點球給欄中吧T_T,1,,,positive,0.9992398023605348
28871,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
28872,ㄟ,1,,,negative,0.810914158821106
28874,兩次,1,,,negative,0.975888192653656
28875,沒過,1,,,negative,0.9342920184135436
28876,4擊球,1,positive,0.5454471111297607,positive,0.8651087284088135
28877,今天還是在屏東,1,,,positive,0.99961519241333
28878,4擊球吧,1,positive,0.6195720434188843,positive,0.9960840940475464
28879,如果有摸到不就要公正球了,1,,,negative,0.9998712539672852
28880,怎比2次,1,,,negative,0.9997740387916564
28881,對啊摸到就公正,1,,,positive,0.9988301396369934
28882,是,1,,,negative,0.8591436147689819
28883,給太低,1,negative,0.7631934285163879,negative,0.999893069267273
28884,太短,1,negative,0.7128434181213379,negative,0.9997147917747498
28885,這球太低,1,negative,0.8524933457374573,negative,0.9998568296432496
28886,傻眼 翻白眼 ,1,negative,0.7213146090507507,negative,0.9998995065689088
28887,好斜R,1,positive,0.6550052762031555,negative,0.9994528889656068
28888,修太貼啦,1,negative,0.5903209447860718,negative,0.8002327680587769
28889,太開網了啦 卡啦一直躺著打球,1,negative,0.5455488562583923,negative,0.9997318387031556
28890,湘程呢,1,positive,0.5408533811569214,negative,0.7258816957473755
28892,吞下去啦,1,negative,0.504097580909729,positive,0.9999635219573976
28893,中間掩護好,1,positive,0.8435402512550354,positive,0.639147937297821
28894,終於有時間差戰術,1,negative,0.5471964478492737,negative,0.9921465516090392
28895,LUL,1,positive,0.5075205564498901,negative,0.8654555678367615
28896,打撞球,1,,,negative,0.9973214268684388
28897,撈的超好,1,positive,0.977861225605011,positive,0.9997580647468568
28898,LUL,1,positive,0.5075205564498901,negative,0.8654555678367615
28899,想做壞事,1,negative,0.7027592062950134,negative,0.999948024749756
28900,被識破,1,negative,0.760686993598938,negative,0.9997308850288392
28901,直接抓到,1,positive,0.5031425952911377,positive,0.9937039017677308
28902,到底在亂什麼ww,1,negative,0.6111769080162048,negative,0.999961256980896
28903,到底在亂什麼 有在氣餒XD,1,negative,0.7189600467681885,negative,0.9982916712760924
28904,專注力不足,1,negative,0.5601173639297485,negative,0.9995977282524108
28905,確定是確診不是偷去修煉,1,,,negative,0.8563166260719299
28906,有快篩,1,,,positive,0.990574061870575
28907,這可以算延誤比賽吧,1,,,negative,0.9999047517776488
28908,一裁不是有手勢,1,neutral,0.5615053176879883,negative,0.9810953736305236
28909,恨天高,1,negative,0.8991869688034058,negative,0.9998993873596193
28910,好狠,1,positive,0.802011251449585,negative,0.984451174736023
28911,高牆,1,,,negative,0.950004816055298
28912,二樓打人R,1,,,negative,0.9998865127563475
28913,身高差,1,negative,0.8220421671867371,negative,0.9999361038208008
28914,身高球,1,positive,0.6058414578437805,negative,0.98648202419281
28915,吃紅牌,1,positive,0.5078551769256592,negative,0.999453604221344
28916,拉高度,1,positive,0.5542272329330444,negative,0.9969384670257568
28917,阿勒幾歲啊,1,,,negative,0.5065364241600037
28918,罩,1,positive,0.536056399345398,negative,0.8258544206619263
28919,後滾翻也很優雅ww,1,positive,0.9184958338737488,positive,0.9998998641967772
28920,湘凌不見了,1,,,negative,0.9996204376220704
28921,高度啊,1,positive,0.6251454949378967,negative,0.989039659500122
28922,能问问为什么排球员都喜欢往后翻才站起来,1,,,negative,0.994770348072052
28923,湘凌去澳洲了,1,,,positive,0.9999483823776244
28924,防止受傷吧,1,,,positive,0.9980303645133972
28925,卸力防受傷吧,1,negative,0.5537504553794861,positive,0.9941867589950562
28926,往後翻化解力道吧,1,positive,0.532648503780365,positive,0.9936487078666688
28927,受身動作,1,positive,0.7526618838310242,positive,0.6615380644798279
28928,跟高處跳下來 翻一圈一樣,1,,,negative,0.99994957447052
28929,柔道受身第一堂課也在教這個w,1,positive,0.5556756854057312,positive,0.9995546936988832
28930,所以剛剛為啥要換張上來 ,1,,,positive,0.861494779586792
28931,改變節奏,1,positive,0.5111079812049866,negative,0.7758767604827881
28932,體力要調節,1,positive,0.6561352610588074,negative,0.831241250038147
28933,牙齒發亮 斜眼笑 ,1,,,positive,0.999863624572754
28934,土耳其洋將,1,,,negative,0.5935637354850769
28935,臺北難得出太陽了,1,negative,0.6110818386077881,positive,0.9993433356285096
28936,阿這又是換啥意思的啦XD,1,,,negative,0.9998712539672852
28937,準備打五局吧,1,positive,0.5016054511070251,positive,0.9976613521575928
28938,好狠,1,positive,0.802011251449585,negative,0.984451174736023
28939,賣高XD,1,positive,0.5685536861419678,negative,0.9922582507133484
28940,哇喔,1,positive,0.6766932606697083,positive,0.9996839761734008
28941,長的高真好,1,positive,0.9700890183448792,positive,0.9999364614486694
28942,直接壓,1,,,negative,0.9794692993164062
28943,表情好跩 笑得满地打滚 ,1,positive,0.986328899860382,positive,0.910542905330658
28944,二樓灌籃了吧這個,1,positive,0.5218440294265747,negative,0.9978187084197998
28945,飛向宇宙,1,positive,0.6497752666473389,positive,0.8436715006828308
28946,臺北的天空,1,,,positive,0.9993582367897034
28947,亂講 人家從頭到尾都只有一種表情,1,negative,0.5329235196113586,negative,0.9998629093170166
28948,真的是長得高真好,1,positive,0.9657947421073914,positive,0.9998681545257568
28949,手臂又超長,1,positive,0.518744170665741,negative,0.9997493624687196
28950,樓上欺負人 笑哭了  笑哭了 ,1,negative,0.8555689454078674,negative,0.9711484313011168
28951,她以前是多明尼加國家隊,1,,,positive,0.7145375609397888
28952,運彩有在下注企排,1,positive,0.5585047006607056,negative,0.838446855545044
28953,嗎,1,,,negative,0.6650562286376953
28954,運彩沒吧,1,,,negative,0.9997069239616394
28955,運彩有的話會賠錢吧,1,negative,0.5560782551765442,negative,0.9999055862426758
28956,運彩有在下注世足而已嗎,1,,,negative,0.9837465882301332
28957,但是這屆不一定,1,,,positive,0.6994203925132751
28958,運彩都可以下排球由韓國跟日本還有歐洲的,1,positive,0.7215602993965149,negative,0.5660728812217712
28959,運彩有排球啊國外的職業賽,1,positive,0.7115849852561951,negative,0.707619845867157
28960,Ipek快上場,1,positive,0.6341216564178467,positive,0.9999279975891112
28961,世足是剛好今天,1,positive,0.8146634101867676,positive,0.9990546107292176
28962,剛好這次世足而已,1,positive,0.6609430313110352,positive,0.9996600151062012
28963, 斜眼笑 ,1,,,positive,0.994211494922638
28964,4場都打5的啦,1,positive,0.5053757429122925,positive,0.999653458595276
28965,打到跨夜,1,positive,0.5127308964729309,negative,0.9998860359191896
28966,希望排球邁向職業化,1,positive,0.6751843094825745,negative,0.8119258880615234
28967,職業化,1,positive,0.5435944199562073,negative,0.9732368588447572
28968,看來要五局了 笑哭了  笑哭了  笑哭了 ,1,negative,0.6551962494850159,negative,0.8307350277900696
28969,蠻難的,1,negative,0.8173900842666626,negative,0.9982320666313172
28970,上面的分數是不是怪怪的,1,neutral,0.600473940372467,negative,0.9968262910842896
28971,Bia今天很會打直線 擦外側手 挥手 ,1,positive,0.5436567068099976,positive,0.9997441172599792
28972,陣容都是大學生,1,,,negative,0.9991607666015624
28973,黃均景,1,positive,0.5235298275947571,positive,0.8897283673286438
28974,小畢也不見了,1,neutral,0.5788655281066895,negative,0.9991127848625184
28975,只有加入特定學校才能打企聯,1,,,negative,0.608774721622467
28976,有職業的話畢業後能再繼續打,1,positive,0.6000919342041016,positive,0.999868392944336
28977,只有特定學校,1,,,negative,0.6610686182975769
28978,加入特定學校也不一定有機會上場,1,,,negative,0.9446112513542176
28979,所以這都沒薪水 只靠企業贊助,1,,,negative,0.9939613342285156
28980,現在連學生跟職業都分不開了怎麼職業,1,negative,0.5025023221969604,negative,0.9693585634231568
28981,企聯不打又沒差 ,1,positive,0.542794406414032,negative,0.9891266226768494
28982,要有一定的水準才能打吧 ,1,,,negative,0.7989479303359985
28983,有,1,positive,0.6059287190437317,negative,0.6205645799636841
28984,eleven sport,1,positive,0.6102665662765503,positive,0.9951109290122986
28985,ELEVEN2,1,positive,0.5168290734291077,positive,0.8999070525169373
28986,當然啦 這都是要慢慢來的,1,,,positive,0.9999111890792848
28987,日本v1都還沒有全職業了真的很拼,1,,,positive,0.9991024732589722
28988,支持售票,1,positive,0.8777484893798828,positive,0.9947664737701416
28989,支持售票,1,positive,0.8777484893798828,positive,0.9947664737701416
28990,售票才對的,1,,,negative,0.9994743466377258
28991,每週都在現場看,1,,,positive,0.9999827146530152
28992,攤開告訴觀眾他們薪水都超少的嗎XD,1,,,negative,0.9998537302017212
28993,好吵,1,positive,0.8178848624229431,negative,0.9989952445030212
28994,臺灣排球市場還是太小,1,,,positive,0.5607834458351135
28995,現在物價什麼都漲都快吃不飽了,1,negative,0.6638068556785583,negative,0.9246931076049804
28996,每年應該要有正式的頒獎典禮吧,1,positive,0.668269157409668,positive,0.9988290667533876
28997,熱血用完 很難繼續,1,negative,0.6825307607650757,negative,0.999409317970276
28998,拚到啦,1,positive,0.6581349968910217,positive,0.9994860887527466
28999,剛剛回顧了一下20201205在嘉義港坪體育館四場都打五局今天差不多也可以來一下了,1,positive,0.5465678572654724,positive,0.9999594688415528
29000,企排的票可以看好幾場 很划算了,1,positive,0.8724780678749084,positive,0.9999701976776124
29001,大專排球實力落差太大,1,negative,0.771186113357544,negative,0.9998358488082886
29002,沒資金玩不起ㄧ項運動的,1,,,negative,0.9998598098754884
29003,排球在世界上經濟價值就沒有其他運動高阿,1,,,negative,0.9998579025268556
29004,可以看很多場是不錯但也要顧及很多人根本沒時間看超過一場ww,1,positive,0.8868875503540039,positive,0.9966705441474916
29005,排球市場在世界上就是偏小,1,,,negative,0.9487813115119934
29006,聲量很重要,1,positive,0.7135553956031799,positive,0.6998133659362793
29007,沒錢也沒時間,1,,,negative,0.9998801946640016
29008,東亞日韓的排球經濟價值可是超過籃球的,1,positive,0.5153409838676453,negative,0.6075933575630188
29009,羽球 還不是靠 小戴 跟 小天拉起來的 不然以前場 根本不用搶,1,,,positive,0.999940037727356
29010,大專就那幾隊在爭,1,,,negative,0.9999008178710938
29011,造星很重要XD,1,,,positive,0.8304774761199951
29012,女排世界盃會比世足還熱鬧嗎,1,positive,0.6014900803565979,positive,0.9921717643737792
29013,0,1,,,negative,0.99846613407135
29014,排球世錦賽是今年喔打玩了 有人知道嗎,1,,,positive,0.9998979568481444
29015,世足四年才一次跟奧運一樣,1,,,negative,0.9992992877960204
29016,有點期待明星賽,1,,,negative,0.9965856075286864
29017,又追平了,1,neutral,0.5000781416893005,negative,0.9744862914085388
29018,女性運動排球應該是最多觀眾的了,1,positive,0.8442043662071228,positive,0.9814521670341492
29019,世錦賽女排第一名塞爾維亞,1,positive,0.5743110775947571,negative,0.9943800568580629
29020,世錦知道喔,1,positive,0.7166192531585693,positive,0.7156966924667358
29021,日本什麼目的,1,,,negative,0.9995094537734984
29022,Bos轟掉我們巴西了 ,1,negative,0.7043923139572144,negative,0.9374622106552124
29023,痛苦收銀員,1,negative,0.7660887837409973,negative,0.9996991157531738
29024,Santos反應超快冲到尾,1,,,positive,0.8053745627403259
29025,小幼 拇指向上  拇指向上  拇指向上 ,1,,,positive,0.995109498500824
29026,日本花一堆錢搶主辦權就是要發展排球啊,1,,,positive,0.9029613137245178
29027,好罩,1,positive,0.8840842843055725,positive,0.9986735582351683
29028,加入 運彩賭局 就能提升觀看度 另一方式,1,positive,0.7330951690673828,negative,0.964085042476654
29029,巴西女排狀態容易不穩,1,negative,0.7376342415809631,negative,0.9955374002456664
29030,主辦可以不用跑資格賽 日本當然搶著辦,1,positive,0.5019990801811218,positive,0.9391109943389891
29031,原來 希望台灣政府也能對排球積極發展,1,positive,0.6052557229995728,positive,0.998740255832672
29032,不要再加入賭局的 職棒的痛不想再體會,1,negative,0.6291142106056213,negative,0.99983549118042
29033,女性運動網球觀看屌打吧 ,1,,,positive,0.9999392032623292
29034,巴西就常斷線啊 沒辦法 斷的時候真的很悲劇,1,negative,0.9694944620132446,negative,0.9957122802734376
29035,女性團體運動,1,positive,0.5972483158111572,positive,0.8518484234809875
29036,賭局真的先不要,1,negative,0.5597609877586365,negative,0.9997439980506896
29037,我最希望光頭可以回來打,1,positive,0.5654147863388062,negative,0.6574180126190186
29038,能不能打5局阿,1,,,negative,0.9923891425132751
29039,世足 不是賭翻了 ,1,,,negative,0.9989798665046692
29040,明年臺灣燈會居然在臺北,1,,,positive,0.999748170375824
29041,女性觀眾也居多,1,positive,0.5411922335624695,negative,0.9995684027671814
29042,怎麼會覺得足球在排球前面 台灣排球比較發達啊,1,positive,0.5770921111106873,positive,0.9986816048622132
29043,我去年寫文章時就有聽到排協說去年一場大概1500個人進場 但我其實有點懷疑,1,negative,0.6432164311408997,positive,0.998874843120575
29044,台灣排球世界排名足球怎麼會發展不起來,1,,,positive,0.98955100774765
29045,但台灣學生時代其實打排球的不少至少多過足球,1,,,positive,0.9993994235992432
29046,台完排球基數人口比足球多吧,1,positive,0.5853330492973328,positive,0.9429524540901184
29047,同意 感覺排球在學生之間也比較盛行,1,positive,0.7909507751464844,positive,0.9980225563049316
29048,應該要單場單場算 算整天的觀眾會失真,1,negative,0.7466928362846375,negative,0.9997445940971376
29049,我只有國小有上過足球課 ,1,,,negative,0.994211971759796
29050,大學沒什麼在踢足球的吧,1,neutral,0.5929630398750305,negative,0.9815147519111632
29051,系隊至少都有,1,,,negative,0.912614643573761
29052,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
29053,足球 應該比 排球更少人在玩,1,,,negative,0.995250940322876
29054,大學踢足球的大部分都是外籍生XD,1,,,positive,0.9915152788162231
29055,其實從高中聯賽到企排台灣的排球發展比很多國家好很多了,1,positive,0.924084484577179,positive,0.9999033212661744
29056,狠虐前隊友XD,1,negative,0.906807541847229,negative,0.999864935874939
29057,甚至求學階段沒碰過足球 睁眼捂嘴 ,1,,,negative,0.9999393224716188
29058,大學足球社都外國人啊,1,,,negative,0.9998921155929564
29059,台灣人 不愛足球阿 只愛看跟賭,1,negative,0.6549831032752991,negative,0.9998961687088012
29060,只能看別人踢,1,,,negative,0.9994356036186218
29061,臺灣也只有世足比賽會瘋一下,1,,,negative,0.9960148334503174
29062,terimakasih,1,positive,0.7870995402336121,negative,0.9990074038505554
29063,多怕被大ㄉㄟˋ XD,1,negative,0.7690532803535461,negative,0.9949766993522644
29064,今天真的打得很亂,1,negative,0.8932541608810425,negative,0.9987577199935912
29065,棒球也只能看別人打但是已經好幾個本土的千萬年薪了,1,,,positive,0.9972190856933594
29066,世足就是世界盛典啊 看一下也好,1,positive,0.9409506320953368,positive,0.982468605041504
29067,我侄子 以前去學足球 踢到國小五年級 他說解散了 因為人太少,1,,,negative,0.9914690852165222
29068,棒球有職業聯盟還是有差,1,negative,0.7472968101501465,negative,0.999777376651764
29069,在台灣排球運動人口足球運動人口歐美非足球排球人口整個錢都在裡面滾來滾去 查一下運動員收入前50就知道哪個運動是世界主流了,1,positive,0.5101935267448425,positive,0.9986097812652588
29070,我人生完全沒踢過足球 身邊人也都沒人討論 就是遇到有香港人在聽而已,1,neutral,0.6879913806915283,negative,0.9998248219490052
29071,印度板球,1,positive,0.5183491110801697,negative,0.8287316560745239
29072,中職雖然歷經動盪好歹這幾年整個經濟規模有做起來,1,,,positive,0.9998966455459596
29073,美國的足球人口沒比排球多吧除非你說美式足球,1,,,negative,0.5460971593856812
29074,中職也是黑歷史後才慢慢變好的 以前也是拉姬薪水,1,,,positive,0.8680360317230225
29075,美國盛行的是美式足球,1,positive,0.7963182330131531,negative,0.9791597127914428
29076,美國人也沒有很喜歡傳統足球,1,negative,0.5019170045852661,negative,0.9988875985145568
29077,足球跟美式足球不是同個東西,1,,,negative,0.9998855590820312
29078,歐洲美洲跟非洲並非只單指美國,1,,,positive,0.998367965221405
29079,追ㄧ下 ,1,,,negative,0.9945961833000184
29080,沒有貶義,1,neutral,0.8036141991615295,negative,0.9266777634620668
29081,打好打滿,1,positive,0.6524648666381836,positive,0.7926246523857117
29082,棒球沒很久以前那成績 大概也發展不起來,1,negative,0.5999243855476379,negative,0.9850112795829772
29083,不過最近美國MLS開始在撒錢了或許10年後美國要開始統治傳統足球了,1,,,positive,0.7346194982528687
29084,感覺今天不穩定,1,negative,0.8986620903015137,positive,0.8757532835006714
29085,其他隊也可以多請一些洋將,1,positive,0.6279520988464355,negative,0.7794175148010254
29086,棒球2013經典賽是復甦關鍵,1,positive,0.5874837040901184,positive,0.9996707439422609
29087,像排球也是世大運之後稍微有點漲起來,1,,,positive,0.9948040843009948
29088,請洋將要錢,1,,,negative,0.9945186972618104
29089,2013經典賽真的很重要,1,positive,0.6653892993927002,positive,0.931740701198578
29090,世大運那時排球大熱吧,1,positive,0.5962029099464417,positive,0.942034900188446
29091,殺穿,1,negative,0.7025903463363647,negative,0.9511311650276184
29092,有喔 追進ㄌㄡ,1,,,positive,0.9910900592803956
29093,沒在打的也進場看,1,,,negative,0.9919569492340088
29094,世大運真的很積極去看現場ww,1,positive,0.9007043242454529,positive,0.9999828338623048
29095,所以辦國際賽確實是有好處,1,positive,0.9806813597679138,positive,0.9956291913986206
29096,拚個5局,1,positive,0.5097519159317017,negative,0.9949408769607544
29097,小黑這顆狠敢打餒,1,negative,0.7053359150886536,positive,0.9925521612167358
29098,小黑,1,,,positive,0.9843531250953674
29099,之前看到12年企聯 進場觀眾也很多,1,positive,0.6180596351623535,negative,0.5921903252601624
29100,好想加班喔,1,positive,0.8523407578468323,positive,0.9959657192230223
29101,食指,1,,,negative,0.9362775683403016
29102,有,1,positive,0.6059287190437317,negative,0.6205645799636841
29103,WC,1,positive,0.5058385729789734,negative,0.9439390301704408
29104,動了,1,,,positive,0.7312291264533997
29105,蛤,1,,,negative,0.9925220608711244
29106,要五局了,1,,,positive,0.9964368343353271
29107,他們是都對排球呼氣嗎,1,negative,0.5565332770347595,positive,0.6707615256309509
29108,五橘有機會,1,positive,0.721854567527771,positive,0.983989953994751
29109,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
29110,只有一個動作的啦啦隊 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,1,positive,0.7963176965713501,negative,0.9993852376937866
29111,多多加班啊 看的才夠本,1,,,positive,0.9897252321243286
29112,剛發哪個洞,1,,,positive,0.9008966088294984
29113,閃得漂亮,1,positive,0.9489418268203736,positive,0.999179184436798
29114,這球沒發給她,1,,,negative,0.99940025806427
29115,真的要五局了,1,,,negative,0.9988417029380798
29116,要加班了,1,,,positive,0.997677743434906
29117,五菊,1,positive,0.7112248539924622,negative,0.9997579455375672
29118,有點危險,1,negative,0.7745311856269836,negative,0.9989429116249084
29119,加班加班,1,positive,0.6012290716171265,negative,0.9876018166542052
29120,哇這樣守住,1,positive,0.6603223085403442,negative,0.9789430499076844
29121,5局,1,,,negative,0.9810715317726136
29122,兩個局點,1,,,negative,0.9991256594657898
29123,Bia,1,positive,0.5569146275520325,positive,0.7511807084083557
29124,唉,1,,,negative,0.9989926218986512
29125,Bia也有料,1,positive,0.5869715213775635,positive,0.9359220862388612
29126,巴西男排都阿伯了 每次看他們打球都幫他們累XD,1,,,negative,0.9989232420921326
29127,DEUCE起來,1,,,negative,0.998741090297699
29128,Ace起來,1,positive,0.6148954629898071,positive,0.9566740393638612
29129,要扛住阿,1,,,positive,0.980176329612732
29130,飄,1,positive,0.5222827792167664,negative,0.7035784125328064
29131,0,1,,,negative,0.99846613407135
29132,加班啦,1,positive,0.6819172501564026,positive,0.9999445676803588
29133,5局來囉,1,positive,0.5378389954566956,positive,0.9357126951217652
29134,5橘,1,positive,0.5446659326553345,negative,0.986627757549286
29135,歡迎來到勞工之島,1,positive,0.9331181645393372,positive,0.9911612272262572
29136,Bia,1,positive,0.5569146275520325,positive,0.7511807084083557
29137,搶五,1,positive,0.6310732364654541,positive,0.9989551305770874
29138,發嗆斯就是被扁,1,negative,0.8330507874488831,negative,0.9999487400054932
29140,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
29141,55555,1,positive,0.5284902453422546,negative,0.9987909197807312
29142,5局啦,1,positive,0.5800695419311523,positive,0.997260332107544
29143,Bia ,1,positive,0.5569146275520325,positive,0.7511807084083557
29144,加班了,1,positive,0.5728574991226196,positive,0.999543845653534
29145,55555,1,positive,0.5284902453422546,negative,0.9987909197807312
29146,第一場就加班,1,positive,0.5115925669670105,negative,0.93409264087677
29147,男生第四場打完要晚上十點了,1,,,positive,0.6614299416542053
29148,期待4場5局經典場面重現 有可能嗎,1,,,positive,0.9597156643867492
29149,想問stella是誰 女生举手  女生举手 ,1,,,negative,0.9952948689460754
29150,這樣打完會不會過12點,1,,,negative,0.9913305044174194
29151,上一年有打到11點40的,1,,,negative,0.9849966764450072
29152,想要加班嗎,1,,,negative,0.9640575647354126
29153,立即打滿五橘,1,positive,0.547398030757904,positive,0.8281776309013367
29154,今天如果20局會更晚吧 那年是11點還是12點就開始了 今天1點才開打,1,,,positive,0.585114061832428
29155,所以是 ㄧ票 可以看到底了,1,,,negative,0.5631193518638611
29156,對阿 門票是可以看整天的比賽 但今天第一場是補賽,1,,,negative,0.9331621527671814
29157,其他正常一天都是3場為主,1,,,negative,0.9811418652534484
29158,票買斷看整天,1,,,negative,0.6341503262519836
29159,傷停補時,1,,,positive,0.9801571369171144
29160,嗯嗯 感覺很優,1,positive,0.981946051120758,positive,0.999873161315918
29161,大家多多進場支持,1,positive,0.8826799392700195,positive,0.6386216282844543
29162,接下來是加班時間捲袖子,1,,,negative,0.9998492002487184
29163,有機會真的可以去現場看看,1,positive,0.7758175730705261,positive,0.9999382495880128
29164,專注力之局,1,positive,0.5727642774581909,negative,0.992119550704956
29165,等等女生第二場最快都要430左右才能開始,1,,,negative,0.8102642893791199
29166,幼幼拿第1分,1,,,positive,0.9988285899162292
29167,企業16年 笑得满地打滚 ,1,positive,0.8069762587547302,positive,0.9989944100379944
29168,哇乾淨利落,1,positive,0.5852644443511963,positive,0.9999508857727052
29169,記得那一天從早看到晚4場共20局,1,positive,0.5121904015541077,positive,0.9789522886276244
29170,上次很像到11點多才結束,1,,,negative,0.999929904937744
29171,那一天我也在現場,1,,,positive,0.9745720028877258
29172,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
29173,長球打得真好,1,positive,0.9728397130966188,positive,0.8776871562004089
29174,Bia 森77,1,positive,0.5100943446159363,negative,0.9952292442321776
29175,Bia 開啟霸王式霸氣,1,positive,0.7754721641540527,positive,0.9999160766601562
29176,Bia專長打5局,1,,,negative,0.8874279856681824
29177,i dont care,1,,,negative,0.880715548992157
29178,氣噗噗,1,positive,0.5808494687080383,positive,0.639528751373291
29179,拉到 太累,1,negative,0.8000019788742065,negative,0.9996936321258544
29180,拉傷了,1,negative,0.8329669833183289,negative,0.9997374415397644
29181,能者過勞了,1,negative,0.6808491945266724,negative,0.9998610019683838
29182,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
29183, 放声大哭 ,1,,,negative,0.9996176958084106
29184,辛苦了,1,negative,0.5536512136459351,positive,0.99996018409729
29185,不去治療喔 好扯,1,negative,0.7367407083511353,negative,0.8411715626716614
29186,該下去休息了拉,1,,,negative,0.9474624395370485
29187,偷休息,1,,,negative,0.9999408721923828
29188,這時候如果下場太傷了,1,negative,0.7638762593269348,negative,0.9957258701324464
29189,不要受傷餒,1,neutral,0.573881983757019,positive,0.6517131328582764
29190,有內馬爾會演,1,positive,0.5845441222190857,negative,0.814757764339447
29191,天阿,1,positive,0.5275458097457886,negative,0.5714052319526672
29192,都是巴西人,1,,,positive,0.9682719707489014
29193,bia是哪個國家的,1,,,negative,0.772092878818512
29194,巴西,1,,,negative,0.994297444820404
29195,巴西,1,,,negative,0.994297444820404
29196,謝謝,1,positive,0.8012592196464539,positive,0.652812659740448
29197,場外叫聲好淒厲 笑得满地打滚 ,1,positive,0.9728392362594604,negative,0.9987437129020692
29198,打到14平繼續加班啦,1,positive,0.5179652571678162,positive,0.9995917677879332
29199,追一顆,1,,,negative,0.7872523665428162
29200,為什麼一直有鬼叫,1,negative,0.7872653007507324,negative,0.9999387264251708
29201,舒服,1,positive,0.950012981891632,positive,0.9359234571456908
29202,打到30分 值了,1,positive,0.8589134812355042,positive,0.9995923638343812
29203,好釘,1,positive,0.5817467570304871,positive,0.9990378618240356
29204,點扣,1,,,negative,0.9282636046409608
29205,這個配合有,1,positive,0.8059400916099548,positive,0.9849902987480164
29206,這個直線,1,,,negative,0.9199293851852416
29207,elbowcough,1,,,positive,0.9685912132263184
29208,真的不行,1,negative,0.9470906257629396,negative,0.9999456405639648
29209,責任制囉,1,positive,0.5851864814758301,positive,0.9139362573623656
29210,喔,1,positive,0.5138095021247864,negative,0.8823589086532593
29211,出事了,1,,,negative,0.9998244643211364
29212,EEEEEE,1,positive,0.5744430422782898,negative,0.7977657318115234
29213,氣氛起來ㄌㄡ,1,positive,0.6252914667129517,positive,0.7454987168312073
29214,QQ,1,,,negative,0.9849786162376404
